state
"[5.44921875, 84.19922, 95.625, 62.490234, 21.796875, 46.478874]"
"[5.44921875, 84.19922, 95.71289, 62.05078, 21.972656, 42.68689]"
"[5.44921875, 84.19922, 95.625, 61.5234375, 22.324219, 36.619717]"
"[5.44921875, 83.84766, 95.18555, 61.171875, 22.8515625, 30.119177]"
"[5.44921875, 84.19922, 94.21875, 60.996094, 22.5, 23.076923]"
"[5.44921875, 84.02344, 93.25195, 61.259766, 22.58789, 17.768148]"
"[5.361328, 84.02344, 92.72461, 61.69922, 22.675781, 15.276273]"
"[5.361328, 83.93555, 91.93359, 61.96289, 22.675781, 14.842903]"
"[5.361328, 84.02344, 92.197266, 62.314453, 22.675781, 14.842903]"
"[5.361328, 84.375, 92.021484, 62.402344, 22.675781, 14.842903]"
"[5.361328, 84.90234, 91.66992, 62.314453, 22.675781, 14.842903]"
"[5.361328, 85.42969, 91.49414, 62.666016, 22.675781, 14.842903]"
"[5.361328, 85.95703, 91.49414, 63.28125, 22.675781, 14.842903]"
"[5.361328, 86.30859, 91.49414, 63.984375, 22.675781, 14.734562]"
"[5.44921875, 86.572266, 91.49414, 64.95117, 22.675781, 14.734562]"
"[5.44921875, 86.83594, 91.49414, 66.09375, 22.675781, 14.626219]"
"[5.44921875, 87.27539, 91.49414, 67.5, 22.675781, 14.626219]"
"[5.44921875, 87.978516, 91.49414, 68.90625, 22.58789, 14.626219]"
"[5.44921875, 89.0332, 91.58203, 70.22461, 22.41211, 14.626219]"
"[5.44921875, 90.52734, 91.58203, 71.80664, 22.41211, 14.626219]"
"[5.7128906, 92.37305, 91.93359, 72.86133, 21.708984, 14.626219]"
"[6.15234375, 94.48242, 92.37305, 73.56445, 21.09375, 14.626219]"
"[6.6796875, 96.85547, 92.46094, 74.79492, 20.7421875, 14.626219]"
"[7.20703125, 99.052734, 92.37305, 77.16797, 20.478516, 14.626219]"
"[7.91015625, 100.98633, 91.40625, 79.7168, 20.478516, 14.626219]"
"[8.613281, 102.48047, 89.47266, 82.96875, 20.302734, 14.626219]"
"[9.580078, 103.53516, 86.92383, 86.92383, 20.214844, 14.626219]"
"[10.546875, 104.0625, 83.49609, 90.615234, 20.302734, 14.626219]"
"[11.425781, 104.32617, 79.80469, 93.33984, 19.77539, 14.626219]"
"[12.480469, 104.32617, 75.322266, 96.06445, 19.160156, 14.626219]"
"[13.535156, 104.23828, 70.66406, 99.228516, 18.6328125, 14.626219]"
"[14.765625, 104.15039, 65.6543, 101.42578, 17.753906, 14.626219]"
"[16.611328, 104.32617, 60.996094, 103.00781, 16.78711, 14.626219]"
"[18.36914, 104.853516, 57.3046875, 103.71094, 15.732422, 14.626219]"
"[20.390625, 105.46875, 53.876953, 104.23828, 14.677734, 14.626219]"
"[22.763672, 106.083984, 51.064453, 104.50195, 13.798828, 14.517877]"
"[25.22461, 106.69922, 48.779297, 104.765625, 13.095703, 14.517877]"
"[27.861328, 107.05078, 46.14258, 104.94141, 12.568359, 14.517877]"
"[30.5859375, 107.13867, 43.2421875, 105.0293, 11.953125, 14.517877]"
"[33.3984375, 107.13867, 40.341797, 105.0293, 11.689453, 14.517877]"
"[36.29883, 107.13867, 37.353516, 104.765625, 11.689453, 14.517877]"
"[39.28711, 107.13867, 34.716797, 104.58984, 11.865234, 14.517877]"
"[42.45117, 107.31445, 32.871094, 104.32617, 11.865234, 14.517877]"
"[45.3515625, 107.666016, 31.640625, 103.447266, 12.480469, 14.517877]"
"[47.98828, 107.8418, 30.84961, 102.65625, 13.183594, 14.517877]"
"[50.625, 108.01758, 30.234375, 101.68945, 13.798828, 14.517877]"
"[52.998047, 108.36914, 29.8828125, 100.634766, 14.326172, 14.517877]"
"[55.1953125, 108.63281, 29.707031, 99.49219, 15.029297, 14.517877]"
